2020-08-31 11:44:30,952 INFO  [sweetshop.settings:23] BASE_DIR:  D:\sweetshop1
2020-08-31 15:23:19,754 INFO  [sweetshop.settings:245] ALIPAY_PUBLIC_KEY_PATH: /mnt/hgfs/虚拟机共享文件夹/sweetshop1/apps\order\alipay_public_key.pem
2020-08-31 15:23:21,060 INFO  [sweetshop.settings:23] BASE_DIR:  /mnt/hgfs/虚拟机共享文件夹/sweetshop1
2020-08-31 15:23:21,060 INFO  [sweetshop.settings:242] APP_PRIVATE_KEY_PATH: /mnt/hgfs/虚拟机共享文件夹/sweetshop1/apps\order\app_private_key.pem
2020-08-31 15:23:21,060 INFO  [sweetshop.settings:245] ALIPAY_PUBLIC_KEY_PATH: /mnt/hgfs/虚拟机共享文件夹/sweetshop1/apps\order\alipay_public_key.pem
2020-08-31 15:27:32,525 INFO  [sweetshop.settings:23] BASE_DIR:  /mnt/hgfs/虚拟机共享文件夹/sweetshop1
2020-08-31 15:27:32,527 INFO  [sweetshop.settings:242] APP_PRIVATE_KEY_PATH: /mnt/hgfs/虚拟机共享文件夹/sweetshop1/apps\order\app_private_key.pem
2020-08-31 15:27:32,528 INFO  [sweetshop.settings:245] ALIPAY_PUBLIC_KEY_PATH: /mnt/hgfs/虚拟机共享文件夹/sweetshop1/apps\order\alipay_public_key.pem
2020-08-31 15:27:32,735 DEBUG [PIL.Image:405] Importing BlpImagePlugin
2020-08-31 15:27:32,737 DEBUG [PIL.Image:405] Importing BmpImagePlugin
2020-08-31 15:27:32,739 DEBUG [PIL.Image:405] Importing BufrStubImagePlugin
2020-08-31 15:27:32,739 DEBUG [PIL.Image:405] Importing CurImagePlugin
2020-08-31 15:27:32,740 DEBUG [PIL.Image:405] Importing DcxImagePlugin
2020-08-31 15:27:32,741 DEBUG [PIL.Image:405] Importing DdsImagePlugin
2020-08-31 15:27:32,742 DEBUG [PIL.Image:405] Importing EpsImagePlugin
2020-08-31 15:27:32,744 DEBUG [PIL.Image:405] Importing FitsStubImagePlugin
2020-08-31 15:27:32,745 DEBUG [PIL.Image:405] Importing FliImagePlugin
2020-08-31 15:27:32,746 DEBUG [PIL.Image:405] Importing FpxImagePlugin
2020-08-31 15:27:32,746 DEBUG [PIL.Image:408] Image: failed to import FpxImagePlugin: No module named 'olefile'
2020-08-31 15:27:32,747 DEBUG [PIL.Image:405] Importing FtexImagePlugin
2020-08-31 15:27:32,747 DEBUG [PIL.Image:405] Importing GbrImagePlugin
2020-08-31 15:27:32,747 DEBUG [PIL.Image:405] Importing GifImagePlugin
2020-08-31 15:27:32,748 DEBUG [PIL.Image:405] Importing GribStubImagePlugin
2020-08-31 15:27:32,749 DEBUG [PIL.Image:405] Importing Hdf5StubImagePlugin
2020-08-31 15:27:32,749 DEBUG [PIL.Image:405] Importing IcnsImagePlugin
2020-08-31 15:27:32,753 DEBUG [PIL.Image:405] Importing IcoImagePlugin
2020-08-31 15:27:32,753 DEBUG [PIL.Image:405] Importing ImImagePlugin
2020-08-31 15:27:32,754 DEBUG [PIL.Image:405] Importing ImtImagePlugin
2020-08-31 15:27:32,755 DEBUG [PIL.Image:405] Importing IptcImagePlugin
2020-08-31 15:27:32,755 DEBUG [PIL.Image:405] Importing JpegImagePlugin
2020-08-31 15:27:32,771 DEBUG [PIL.Image:405] Importing Jpeg2KImagePlugin
2020-08-31 15:27:32,772 DEBUG [PIL.Image:405] Importing McIdasImagePlugin
2020-08-31 15:27:32,772 DEBUG [PIL.Image:405] Importing MicImagePlugin
2020-08-31 15:27:32,772 DEBUG [PIL.Image:408] Image: failed to import MicImagePlugin: No module named 'olefile'
2020-08-31 15:27:32,773 DEBUG [PIL.Image:405] Importing MpegImagePlugin
2020-08-31 15:27:32,773 DEBUG [PIL.Image:405] Importing MpoImagePlugin
2020-08-31 15:27:32,774 DEBUG [PIL.Image:405] Importing MspImagePlugin
2020-08-31 15:27:32,774 DEBUG [PIL.Image:405] Importing PalmImagePlugin
2020-08-31 15:27:32,775 DEBUG [PIL.Image:405] Importing PcdImagePlugin
2020-08-31 15:27:32,775 DEBUG [PIL.Image:405] Importing PcxImagePlugin
2020-08-31 15:27:32,776 DEBUG [PIL.Image:405] Importing PdfImagePlugin
2020-08-31 15:27:32,790 DEBUG [PIL.Image:405] Importing PixarImagePlugin
2020-08-31 15:27:32,791 DEBUG [PIL.Image:405] Importing PngImagePlugin
2020-08-31 15:27:32,791 DEBUG [PIL.Image:405] Importing PpmImagePlugin
2020-08-31 15:27:32,792 DEBUG [PIL.Image:405] Importing PsdImagePlugin
2020-08-31 15:27:32,792 DEBUG [PIL.Image:405] Importing SgiImagePlugin
2020-08-31 15:27:32,792 DEBUG [PIL.Image:405] Importing SpiderImagePlugin
2020-08-31 15:27:32,793 DEBUG [PIL.Image:405] Importing SunImagePlugin
2020-08-31 15:27:32,793 DEBUG [PIL.Image:405] Importing TgaImagePlugin
2020-08-31 15:27:32,794 DEBUG [PIL.Image:405] Importing TiffImagePlugin
2020-08-31 15:27:32,794 DEBUG [PIL.Image:405] Importing WebPImagePlugin
2020-08-31 15:27:32,795 DEBUG [PIL.Image:405] Importing WmfImagePlugin
2020-08-31 15:27:32,796 DEBUG [PIL.Image:405] Importing XbmImagePlugin
2020-08-31 15:27:32,797 DEBUG [PIL.Image:405] Importing XpmImagePlugin
2020-08-31 15:27:32,798 DEBUG [PIL.Image:405] Importing XVThumbImagePlugin
2020-08-31 15:27:33,503 INFO  [sweetshop.settings:23] BASE_DIR:  /mnt/hgfs/虚拟机共享文件夹/sweetshop1
2020-08-31 15:27:33,503 INFO  [sweetshop.settings:242] APP_PRIVATE_KEY_PATH: /mnt/hgfs/虚拟机共享文件夹/sweetshop1/apps\order\app_private_key.pem
2020-08-31 15:27:33,504 INFO  [sweetshop.settings:245] ALIPAY_PUBLIC_KEY_PATH: /mnt/hgfs/虚拟机共享文件夹/sweetshop1/apps\order\alipay_public_key.pem
2020-08-31 15:27:33,651 DEBUG [PIL.Image:405] Importing BlpImagePlugin
2020-08-31 15:27:33,652 DEBUG [PIL.Image:405] Importing BmpImagePlugin
2020-08-31 15:27:33,654 DEBUG [PIL.Image:405] Importing BufrStubImagePlugin
2020-08-31 15:27:33,654 DEBUG [PIL.Image:405] Importing CurImagePlugin
2020-08-31 15:27:33,654 DEBUG [PIL.Image:405] Importing DcxImagePlugin
2020-08-31 15:27:33,655 DEBUG [PIL.Image:405] Importing DdsImagePlugin
2020-08-31 15:27:33,655 DEBUG [PIL.Image:405] Importing EpsImagePlugin
2020-08-31 15:27:33,656 DEBUG [PIL.Image:405] Importing FitsStubImagePlugin
2020-08-31 15:27:33,657 DEBUG [PIL.Image:405] Importing FliImagePlugin
2020-08-31 15:27:33,657 DEBUG [PIL.Image:405] Importing FpxImagePlugin
2020-08-31 15:27:33,658 DEBUG [PIL.Image:408] Image: failed to import FpxImagePlugin: No module named 'olefile'
2020-08-31 15:27:33,658 DEBUG [PIL.Image:405] Importing FtexImagePlugin
2020-08-31 15:27:33,659 DEBUG [PIL.Image:405] Importing GbrImagePlugin
2020-08-31 15:27:33,659 DEBUG [PIL.Image:405] Importing GifImagePlugin
2020-08-31 15:27:33,660 DEBUG [PIL.Image:405] Importing GribStubImagePlugin
2020-08-31 15:27:33,661 DEBUG [PIL.Image:405] Importing Hdf5StubImagePlugin
2020-08-31 15:27:33,662 DEBUG [PIL.Image:405] Importing IcnsImagePlugin
2020-08-31 15:27:33,663 DEBUG [PIL.Image:405] Importing IcoImagePlugin
2020-08-31 15:27:33,664 DEBUG [PIL.Image:405] Importing ImImagePlugin
2020-08-31 15:27:33,665 DEBUG [PIL.Image:405] Importing ImtImagePlugin
2020-08-31 15:27:33,665 DEBUG [PIL.Image:405] Importing IptcImagePlugin
2020-08-31 15:27:33,666 DEBUG [PIL.Image:405] Importing JpegImagePlugin
2020-08-31 15:27:33,671 DEBUG [PIL.Image:405] Importing Jpeg2KImagePlugin
2020-08-31 15:27:33,671 DEBUG [PIL.Image:405] Importing McIdasImagePlugin
2020-08-31 15:27:33,672 DEBUG [PIL.Image:405] Importing MicImagePlugin
2020-08-31 15:27:33,672 DEBUG [PIL.Image:408] Image: failed to import MicImagePlugin: No module named 'olefile'
2020-08-31 15:27:33,672 DEBUG [PIL.Image:405] Importing MpegImagePlugin
2020-08-31 15:27:33,673 DEBUG [PIL.Image:405] Importing MpoImagePlugin
2020-08-31 15:27:33,673 DEBUG [PIL.Image:405] Importing MspImagePlugin
2020-08-31 15:27:33,674 DEBUG [PIL.Image:405] Importing PalmImagePlugin
2020-08-31 15:27:33,674 DEBUG [PIL.Image:405] Importing PcdImagePlugin
2020-08-31 15:27:33,675 DEBUG [PIL.Image:405] Importing PcxImagePlugin
2020-08-31 15:27:33,675 DEBUG [PIL.Image:405] Importing PdfImagePlugin
2020-08-31 15:27:33,681 DEBUG [PIL.Image:405] Importing PixarImagePlugin
2020-08-31 15:27:33,682 DEBUG [PIL.Image:405] Importing PngImagePlugin
2020-08-31 15:27:33,682 DEBUG [PIL.Image:405] Importing PpmImagePlugin
2020-08-31 15:27:33,682 DEBUG [PIL.Image:405] Importing PsdImagePlugin
2020-08-31 15:27:33,683 DEBUG [PIL.Image:405] Importing SgiImagePlugin
2020-08-31 15:27:33,683 DEBUG [PIL.Image:405] Importing SpiderImagePlugin
2020-08-31 15:27:33,684 DEBUG [PIL.Image:405] Importing SunImagePlugin
2020-08-31 15:27:33,684 DEBUG [PIL.Image:405] Importing TgaImagePlugin
2020-08-31 15:27:33,685 DEBUG [PIL.Image:405] Importing TiffImagePlugin
2020-08-31 15:27:33,685 DEBUG [PIL.Image:405] Importing WebPImagePlugin
2020-08-31 15:27:33,686 DEBUG [PIL.Image:405] Importing WmfImagePlugin
2020-08-31 15:27:33,686 DEBUG [PIL.Image:405] Importing XbmImagePlugin
2020-08-31 15:27:33,687 DEBUG [PIL.Image:405] Importing XpmImagePlugin
2020-08-31 15:27:33,688 DEBUG [PIL.Image:405] Importing XVThumbImagePlugin
2020-08-31 15:52:07,299 INFO  [sweetshop.settings:23] BASE_DIR:  /mnt/hgfs/虚拟机共享文件夹/sweetshop1
2020-08-31 15:52:08,031 INFO  [sweetshop.settings:242] APP_PRIVATE_KEY_PATH: /mnt/hgfs/虚拟机共享文件夹/sweetshop1/apps\order\app_private_key.pem
2020-08-31 15:52:08,031 INFO  [sweetshop.settings:245] ALIPAY_PUBLIC_KEY_PATH: /mnt/hgfs/虚拟机共享文件夹/sweetshop1/apps\order\alipay_public_key.pem
2020-08-31 15:54:49,586 INFO  [sweetshop.settings:23] BASE_DIR:  /mnt/hgfs/虚拟机共享文件夹/sweetshop1
2020-08-31 15:54:49,588 INFO  [sweetshop.settings:242] APP_PRIVATE_KEY_PATH: /mnt/hgfs/虚拟机共享文件夹/sweetshop1/apps\order\app_private_key.pem
2020-08-31 15:54:49,588 INFO  [sweetshop.settings:245] ALIPAY_PUBLIC_KEY_PATH: /mnt/hgfs/虚拟机共享文件夹/sweetshop1/apps\order\alipay_public_key.pem
2020-08-31 15:57:08,315 INFO  [sweetshop.settings:23] BASE_DIR:  /mnt/hgfs/虚拟机共享文件夹/sweetshop1
2020-08-31 15:57:08,316 INFO  [sweetshop.settings:242] APP_PRIVATE_KEY_PATH: /mnt/hgfs/虚拟机共享文件夹/sweetshop1/apps\order\app_private_key.pem
2020-08-31 15:57:08,319 INFO  [sweetshop.settings:245] ALIPAY_PUBLIC_KEY_PATH: /mnt/hgfs/虚拟机共享文件夹/sweetshop1/apps\order\alipay_public_key.pem
2020-08-31 15:58:08,320 INFO  [sweetshop.settings:23] BASE_DIR:  /mnt/hgfs/虚拟机共享文件夹/sweetshop1
2020-08-31 15:58:08,320 INFO  [sweetshop.settings:242] APP_PRIVATE_KEY_PATH: /mnt/hgfs/虚拟机共享文件夹/sweetshop1/apps\order\app_private_key.pem
2020-08-31 15:58:08,759 INFO  [sweetshop.settings:245] ALIPAY_PUBLIC_KEY_PATH: /mnt/hgfs/虚拟机共享文件夹/sweetshop1/apps\order\alipay_public_key.pem
2020-08-31 15:58:57,669 INFO  [sweetshop.settings:23] BASE_DIR:  /mnt/hgfs/虚拟机共享文件夹/sweetshop1
2020-08-31 15:58:57,670 INFO  [sweetshop.settings:242] APP_PRIVATE_KEY_PATH: /mnt/hgfs/虚拟机共享文件夹/sweetshop1/apps\order\app_private_key.pem
2020-08-31 15:58:57,670 INFO  [sweetshop.settings:245] ALIPAY_PUBLIC_KEY_PATH: /mnt/hgfs/虚拟机共享文件夹/sweetshop1/apps\order\alipay_public_key.pem
2020-08-31 15:58:58,872 INFO  [sweetshop.settings:23] BASE_DIR:  /mnt/hgfs/虚拟机共享文件夹/sweetshop1
2020-08-31 15:58:58,873 INFO  [sweetshop.settings:242] APP_PRIVATE_KEY_PATH: /mnt/hgfs/虚拟机共享文件夹/sweetshop1/apps\order\app_private_key.pem
2020-08-31 15:58:58,873 INFO  [sweetshop.settings:245] ALIPAY_PUBLIC_KEY_PATH: /mnt/hgfs/虚拟机共享文件夹/sweetshop1/apps\order\alipay_public_key.pem
2020-08-31 15:58:59,505 INFO  [django.utils.autoreload:578] Watching for file changes with StatReloader
2020-08-31 16:00:27,979 INFO  [sweetshop.settings:23] BASE_DIR:  /mnt/hgfs/虚拟机共享文件夹/sweetshop1
2020-08-31 16:00:27,979 INFO  [sweetshop.settings:242] APP_PRIVATE_KEY_PATH: /mnt/hgfs/虚拟机共享文件夹/sweetshop1/apps\order\app_private_key.pem
2020-08-31 16:00:27,979 INFO  [sweetshop.settings:245] ALIPAY_PUBLIC_KEY_PATH: /mnt/hgfs/虚拟机共享文件夹/sweetshop1/apps\order\alipay_public_key.pem
2020-08-31 16:05:01,084 INFO  [sweetshop.settings:23] BASE_DIR:  /mnt/hgfs/虚拟机共享文件夹/sweetshop1
2020-08-31 16:05:01,085 INFO  [sweetshop.settings:242] APP_PRIVATE_KEY_PATH: /mnt/hgfs/虚拟机共享文件夹/sweetshop1/apps\order\app_private_key.pem
2020-08-31 16:05:01,087 INFO  [sweetshop.settings:245] ALIPAY_PUBLIC_KEY_PATH: /mnt/hgfs/虚拟机共享文件夹/sweetshop1/apps\order\alipay_public_key.pem
2020-08-31 16:05:53,352 INFO  [sweetshop.settings:23] BASE_DIR:  /mnt/hgfs/虚拟机共享文件夹/sweetshop1
2020-08-31 16:05:53,353 INFO  [sweetshop.settings:242] APP_PRIVATE_KEY_PATH: /mnt/hgfs/虚拟机共享文件夹/sweetshop1/apps\order\app_private_key.pem
2020-08-31 16:05:53,353 INFO  [sweetshop.settings:245] ALIPAY_PUBLIC_KEY_PATH: /mnt/hgfs/虚拟机共享文件夹/sweetshop1/apps\order\alipay_public_key.pem
2020-08-31 16:05:55,743 INFO  [sweetshop.settings:23] BASE_DIR:  /mnt/hgfs/虚拟机共享文件夹/sweetshop1
2020-08-31 16:05:55,743 INFO  [sweetshop.settings:242] APP_PRIVATE_KEY_PATH: /mnt/hgfs/虚拟机共享文件夹/sweetshop1/apps\order\app_private_key.pem
2020-08-31 16:05:55,747 INFO  [sweetshop.settings:245] ALIPAY_PUBLIC_KEY_PATH: /mnt/hgfs/虚拟机共享文件夹/sweetshop1/apps\order\alipay_public_key.pem
2020-08-31 16:05:56,834 INFO  [django.utils.autoreload:578] Watching for file changes with StatReloader
2020-08-31 16:07:45,657 INFO  [sweetshop.settings:23] BASE_DIR:  /mnt/hgfs/虚拟机共享文件夹/sweetshop1
2020-08-31 16:07:45,658 INFO  [sweetshop.settings:242] APP_PRIVATE_KEY_PATH: /mnt/hgfs/虚拟机共享文件夹/sweetshop1/apps\order\app_private_key.pem
2020-08-31 16:07:45,658 INFO  [sweetshop.settings:245] ALIPAY_PUBLIC_KEY_PATH: /mnt/hgfs/虚拟机共享文件夹/sweetshop1/apps\order\alipay_public_key.pem
2020-08-31 16:07:46,756 INFO  [sweetshop.settings:23] BASE_DIR:  /mnt/hgfs/虚拟机共享文件夹/sweetshop1
2020-08-31 16:07:46,757 INFO  [sweetshop.settings:242] APP_PRIVATE_KEY_PATH: /mnt/hgfs/虚拟机共享文件夹/sweetshop1/apps\order\app_private_key.pem
2020-08-31 16:07:46,757 INFO  [sweetshop.settings:245] ALIPAY_PUBLIC_KEY_PATH: /mnt/hgfs/虚拟机共享文件夹/sweetshop1/apps\order\alipay_public_key.pem
2020-08-31 16:07:47,234 INFO  [django.utils.autoreload:578] Watching for file changes with StatReloader
2020-09-01 07:53:52,319 INFO  [sweetshop.settings:23] BASE_DIR:  /mnt/hgfs/虚拟机共享文件夹/sweetshop1
2020-09-01 07:53:52,320 INFO  [sweetshop.settings:242] APP_PRIVATE_KEY_PATH: /mnt/hgfs/虚拟机共享文件夹/sweetshop1/apps\order\app_private_key.pem
2020-09-01 07:53:52,320 INFO  [sweetshop.settings:245] ALIPAY_PUBLIC_KEY_PATH: /mnt/hgfs/虚拟机共享文件夹/sweetshop1/apps\order\alipay_public_key.pem
2020-09-01 07:53:55,158 INFO  [sweetshop.settings:23] BASE_DIR:  /mnt/hgfs/虚拟机共享文件夹/sweetshop1
2020-09-01 07:53:55,159 INFO  [sweetshop.settings:242] APP_PRIVATE_KEY_PATH: /mnt/hgfs/虚拟机共享文件夹/sweetshop1/apps\order\app_private_key.pem
2020-09-01 07:53:55,163 INFO  [sweetshop.settings:245] ALIPAY_PUBLIC_KEY_PATH: /mnt/hgfs/虚拟机共享文件夹/sweetshop1/apps\order\alipay_public_key.pem
2020-09-01 07:53:56,117 INFO  [django.utils.autoreload:578] Watching for file changes with StatReloader
2020-09-01 07:56:22,982 INFO  [sweetshop.settings:23] BASE_DIR:  /mnt/hgfs/虚拟机共享文件夹/sweetshop1
2020-09-01 07:56:22,985 INFO  [sweetshop.settings:242] APP_PRIVATE_KEY_PATH: /mnt/hgfs/虚拟机共享文件夹/sweetshop1/apps\order\app_private_key.pem
2020-09-01 07:56:22,986 INFO  [sweetshop.settings:245] ALIPAY_PUBLIC_KEY_PATH: /mnt/hgfs/虚拟机共享文件夹/sweetshop1/apps\order\alipay_public_key.pem
2020-09-01 07:56:24,585 INFO  [sweetshop.settings:23] BASE_DIR:  /mnt/hgfs/虚拟机共享文件夹/sweetshop1
2020-09-01 07:56:24,586 INFO  [sweetshop.settings:242] APP_PRIVATE_KEY_PATH: /mnt/hgfs/虚拟机共享文件夹/sweetshop1/apps\order\app_private_key.pem
2020-09-01 07:56:24,586 INFO  [sweetshop.settings:245] ALIPAY_PUBLIC_KEY_PATH: /mnt/hgfs/虚拟机共享文件夹/sweetshop1/apps\order\alipay_public_key.pem
2020-09-01 07:56:25,672 INFO  [django.utils.autoreload:578] Watching for file changes with StatReloader
2020-09-01 07:59:02,686 INFO  [sweetshop.settings:23] BASE_DIR:  /mnt/hgfs/虚拟机共享文件夹/sweetshop1
2020-09-01 07:59:02,686 INFO  [sweetshop.settings:242] APP_PRIVATE_KEY_PATH: /mnt/hgfs/虚拟机共享文件夹/sweetshop1/apps\order\app_private_key.pem
2020-09-01 07:59:02,687 INFO  [sweetshop.settings:245] ALIPAY_PUBLIC_KEY_PATH: /mnt/hgfs/虚拟机共享文件夹/sweetshop1/apps\order\alipay_public_key.pem
2020-09-01 08:00:32,239 INFO  [sweetshop.settings:23] BASE_DIR:  /mnt/hgfs/虚拟机共享文件夹/sweetshop1
2020-09-01 08:00:32,239 INFO  [sweetshop.settings:242] APP_PRIVATE_KEY_PATH: /mnt/hgfs/虚拟机共享文件夹/sweetshop1/apps\order\app_private_key.pem
2020-09-01 08:00:32,239 INFO  [sweetshop.settings:245] ALIPAY_PUBLIC_KEY_PATH: /mnt/hgfs/虚拟机共享文件夹/sweetshop1/apps\order\alipay_public_key.pem
2020-09-01 08:01:33,831 INFO  [sweetshop.settings:23] BASE_DIR:  /mnt/hgfs/虚拟机共享文件夹/sweetshop1
2020-09-01 08:01:33,831 INFO  [sweetshop.settings:242] APP_PRIVATE_KEY_PATH: /mnt/hgfs/虚拟机共享文件夹/sweetshop1/apps\order\app_private_key.pem
2020-09-01 08:01:33,831 INFO  [sweetshop.settings:245] ALIPAY_PUBLIC_KEY_PATH: /mnt/hgfs/虚拟机共享文件夹/sweetshop1/apps\order\alipay_public_key.pem
2020-09-01 08:02:17,175 INFO  [sweetshop.settings:23] BASE_DIR:  /mnt/hgfs/虚拟机共享文件夹/sweetshop1
2020-09-01 08:02:17,176 INFO  [sweetshop.settings:242] APP_PRIVATE_KEY_PATH: /mnt/hgfs/虚拟机共享文件夹/sweetshop1/apps\order\app_private_key.pem
2020-09-01 08:02:17,176 INFO  [sweetshop.settings:245] ALIPAY_PUBLIC_KEY_PATH: /mnt/hgfs/虚拟机共享文件夹/sweetshop1/apps\order\alipay_public_key.pem
2020-09-01 08:03:48,497 INFO  [sweetshop.settings:23] BASE_DIR:  /mnt/hgfs/虚拟机共享文件夹/sweetshop1
2020-09-01 08:03:48,497 INFO  [sweetshop.settings:242] APP_PRIVATE_KEY_PATH: /mnt/hgfs/虚拟机共享文件夹/sweetshop1/apps\order\app_private_key.pem
2020-09-01 08:03:48,497 INFO  [sweetshop.settings:245] ALIPAY_PUBLIC_KEY_PATH: /mnt/hgfs/虚拟机共享文件夹/sweetshop1/apps\order\alipay_public_key.pem
2020-09-01 08:07:58,382 INFO  [sweetshop.settings:23] BASE_DIR:  /mnt/hgfs/虚拟机共享文件夹/sweetshop1
2020-09-01 08:07:58,382 INFO  [sweetshop.settings:242] APP_PRIVATE_KEY_PATH: /mnt/hgfs/虚拟机共享文件夹/sweetshop1/apps\order\app_private_key.pem
2020-09-01 08:07:58,382 INFO  [sweetshop.settings:245] ALIPAY_PUBLIC_KEY_PATH: /mnt/hgfs/虚拟机共享文件夹/sweetshop1/apps\order\alipay_public_key.pem
2020-09-01 08:09:03,352 INFO  [sweetshop.settings:23] BASE_DIR:  /mnt/hgfs/虚拟机共享文件夹/sweetshop1
2020-09-01 08:09:03,353 INFO  [sweetshop.settings:242] APP_PRIVATE_KEY_PATH: /mnt/hgfs/虚拟机共享文件夹/sweetshop1/apps\order\app_private_key.pem
2020-09-01 08:09:03,354 INFO  [sweetshop.settings:245] ALIPAY_PUBLIC_KEY_PATH: /mnt/hgfs/虚拟机共享文件夹/sweetshop1/apps\order\alipay_public_key.pem
2020-09-01 08:17:00,145 INFO  [sweetshop.settings:23] BASE_DIR:  /mnt/hgfs/虚拟机共享文件夹/sweetshop1
2020-09-01 08:17:00,147 INFO  [sweetshop.settings:242] APP_PRIVATE_KEY_PATH: /mnt/hgfs/虚拟机共享文件夹/sweetshop1/apps\order\app_private_key.pem
2020-09-01 08:17:00,147 INFO  [sweetshop.settings:245] ALIPAY_PUBLIC_KEY_PATH: /mnt/hgfs/虚拟机共享文件夹/sweetshop1/apps\order\alipay_public_key.pem
2020-09-01 08:17:36,650 INFO  [sweetshop.settings:23] BASE_DIR:  /mnt/hgfs/虚拟机共享文件夹/sweetshop1
2020-09-01 08:17:36,650 INFO  [sweetshop.settings:242] APP_PRIVATE_KEY_PATH: /mnt/hgfs/虚拟机共享文件夹/sweetshop1/apps\order\app_private_key.pem
2020-09-01 08:17:36,650 INFO  [sweetshop.settings:245] ALIPAY_PUBLIC_KEY_PATH: /mnt/hgfs/虚拟机共享文件夹/sweetshop1/apps\order\alipay_public_key.pem
2020-09-01 08:18:07,312 INFO  [sweetshop.settings:23] BASE_DIR:  /mnt/hgfs/虚拟机共享文件夹/sweetshop1
2020-09-01 08:18:07,312 INFO  [sweetshop.settings:242] APP_PRIVATE_KEY_PATH: /mnt/hgfs/虚拟机共享文件夹/sweetshop1/apps\order\app_private_key.pem
2020-09-01 08:18:07,312 INFO  [sweetshop.settings:245] ALIPAY_PUBLIC_KEY_PATH: /mnt/hgfs/虚拟机共享文件夹/sweetshop1/apps\order\alipay_public_key.pem
2020-09-01 08:18:27,124 INFO  [sweetshop.settings:23] BASE_DIR:  /mnt/hgfs/虚拟机共享文件夹/sweetshop1
2020-09-01 08:18:27,124 INFO  [sweetshop.settings:242] APP_PRIVATE_KEY_PATH: /mnt/hgfs/虚拟机共享文件夹/sweetshop1/apps\order\app_private_key.pem
2020-09-01 08:18:27,125 INFO  [sweetshop.settings:245] ALIPAY_PUBLIC_KEY_PATH: /mnt/hgfs/虚拟机共享文件夹/sweetshop1/apps\order\alipay_public_key.pem
2020-09-01 08:18:28,041 INFO  [sweetshop.settings:23] BASE_DIR:  /mnt/hgfs/虚拟机共享文件夹/sweetshop1
2020-09-01 08:18:28,042 INFO  [sweetshop.settings:242] APP_PRIVATE_KEY_PATH: /mnt/hgfs/虚拟机共享文件夹/sweetshop1/apps\order\app_private_key.pem
2020-09-01 08:18:28,042 INFO  [sweetshop.settings:245] ALIPAY_PUBLIC_KEY_PATH: /mnt/hgfs/虚拟机共享文件夹/sweetshop1/apps\order\alipay_public_key.pem
